Neighborhood,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id,Rating
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,50982adee4b0cb1b3389815d,388 W Broadway,CA,Vancouver,Canada,at Yukon St.,2378,"['388 W Broadway (at Yukon St.)', 'Vancouver BC V5Y 1R2', 'Canada']","[{'label': 'display', 'lat': 49.26310882907362, 'lng': -123.11251831875697}]",49.26310882907362,-123.11251831875697,,V5Y 1R2,BC,Sushi California,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,583fa023d25ded6685a2353d,3710 Main Street,CA,Vancouver,Canada,,1566,"['3710 Main Street', 'Vancouver BC V5V 3N7', 'Canada']","[{'label': 'display', 'lat': 49.251842, 'lng': -123.100733}]",49.251842,-123.100733,,V5V 3N7,BC,Sushi Main,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa74de4f964a520a54c20e3,4342 Main St.,CA,Vancouver,Canada,at 28th Ave.,1182,"['4342 Main St. (at 28th Ave.)', 'Vancouver BC V5V 3P9', 'Canada']","[{'label': 'display', 'lat': 49.246276965530896, 'lng': -123.10113677745645}]",49.246276965530896,-123.10113677745645,,V5V 3P9,BC,Ogenki Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,59e7b3aa829b0c7a27fb9785,,CA,Vancouver,Canada,,2119,"['Vancouver BC V5Z 3X7', 'Canada']","[{'label': 'display', 'lat': 49.260894, 'lng': -123.116577}]",49.260894,-123.116577,,V5Z 3X7,BC,Sushi Tomi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,55038a91498e847a3e3f909c,,CA,Vancouver,Canada,,1301,"['Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.248314, 'lng': -123.101006}]",49.248314,-123.101006,,,BC,1/2 Roll Japanese Grill & Sushi Bar,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,509b2bafe4b0397ad6f044f3,3851 Main St,CA,Vancouver,Canada,,1457,"['3851 Main St', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.250682596629545, 'lng': -123.10110822658619}]",49.250682596629545,-123.10110822658619,,,BC,Sushi Mania,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,57f86c31498e3b62856a6b2d,,CA,Vancouver,Canada,,2620,"['Vancouver BC V5X 3T3', 'Canada']","[{'label': 'display', 'lat': 49.225271, 'lng': -123.090346}]",49.225271,-123.090346,,V5X 3T3,BC,Sushi Moon,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5b075046dab4b1002cd38b72,3916 Fraser Street,CA,Vancouver,Canada,E 24th Street,2083,"['3916 Fraser Street (E 24th Street)', 'Vancouver BC V5V 4E4', 'Canada']","[{'label': 'display', 'lat': 49.249858, 'lng': -123.090012}]",49.249858,-123.090012,,V5V 4E4,BC,Good Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,534a189c498ee81aa4fd6589,3710 Main Street,CA,Vancouver,Canada,,1583,"['3710 Main Street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.252017974853516, 'lng': -123.10067749023438}]",49.252017974853516,-123.10067749023438,,,BC,Zipang Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aaae6a3f964a520ef5720e3,3349 Cambie St.,CA,Vancouver,Canada,at 17th Ave.,1528,"['3349 Cambie St. (at 17th Ave.)', 'Vancouver BC V5Z 2W6', 'Canada']","[{'label': 'display', 'lat': 49.255581708949705, 'lng': -123.11520607478995}]",49.255581708949705,-123.11520607478995,,V5Z 2W6,BC,Tokyo John Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4eeffa739a52cecf4274fe66,789 West 16th Ave,CA,Vancouver,Canada,Willow Street,1746,"['789 West 16th Ave (Willow Street)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.257106, 'lng': -123.121599}]",49.257106,-123.121599,,,BC,Soho Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bb67bcaef159c744d0976f7,3007 Cambie St.,CA,Vancouver,Canada,At W 14th Ave.,1872,"['3007 Cambie St. (At W 14th Ave.)', 'Vancouver BC V5Z 4N2', 'Canada']","[{'label': 'display', 'lat': 49.258673, 'lng': -123.115217}]",49.258673,-123.115217,,V5Z 4N2,BC,Jun Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4e0a30bf483bf14c25bc4edc,33-555 W 12th Ave.,CA,Vancouver,Canada,at Cambie St.,2138,"['33-555 W 12th Ave. (at Cambie St.)', 'Vancouver BC V5Z 3X7', 'Canada']","[{'label': 'display', 'lat': 49.261070945557336, 'lng': -123.1162662608514}]",49.261070945557336,-123.1162662608514,,V5Z 3X7,BC,Hiro Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4d7be5486152b60c47c18726,5830 Fraser St.,CA,Vancouver,Canada,,2159,"['5830 Fraser St.', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.231753, 'lng': -123.090563}]",49.231753,-123.090563,,,BC,Wakame Sushi,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aaac1b0f964a5203c5720e3,3068 Main St.,CA,Vancouver,Canada,at E 15th Ave.,2085,"['3068 Main St. (at E 15th Ave.)', 'Vancouver BC V5V 3N7', 'Canada']","[{'label': 'display', 'lat': 49.257917870381505, 'lng': -123.10114854893696}]",49.257917870381505,-123.10114854893696,,V5V 3N7,BC,Zipang Provisions,v-1563626115,,-1
Riley Park,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aac71adf964a520fa5d20e3,3096 Cambie St,CA,Vancouver,Canada,,1791,"['3096 Cambie St', 'Vancouver BC V5Z 2V9', 'Canada']","[{'label': 'display', 'lat': 49.25793111820758, 'lng': -123.11478014107705}]",49.25793111820758,-123.11478014107705,,V5Z 2V9,BC,Shiro,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aafe810f964a520206520e3,562 Granville St.,CA,Vancouver,Canada,at Dunsmuir St.,320,"['562 Granville St. (at Dunsmuir St.)', 'Vancouver BC V6C 1A8\u200e', 'Canada']","[{'label': 'display', 'lat': 49.28406722147116, 'lng': -123.11590091765547}]",49.28406722147116,-123.11590091765547,,V6C 1A8‎,BC,Urban Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa82bf1f964a520ce4f20e3,616 Davie St,CA,Vancouver,Canada,at Seymour St,760,"['616 Davie St (at Seymour St)', 'Vancouver BC V6B 1G5', 'Canada']","[{'label': 'display', 'lat': 49.27670185853616, 'lng': -123.1254700237027}]",49.27670185853616,-123.1254700237027,,V6B 1G5,BC,Yamato Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aa80cc4f964a520fd4e20e3,220 Davie St,CA,Vancouver,Canada,btwn Mainland & Pacific Blvd,810,"['220 Davie St (btwn Mainland & Pacific Blvd)', 'Vancouver BC V6B 5Z6', 'Canada']","[{'label': 'display', 'lat': 49.274721075528696, 'lng': -123.12182784459537}]",49.274721075528696,-123.12182784459537,,V6B 5Z6,BC,Sushi Maro Japanese Restaurant,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b86efcdf964a520eca631e3,700 W. Georgia Street,CA,Vancouver,Canada,in Pacific Centre,149,"['700 W. Georgia Street (in Pacific Centre)', 'Vancouver BC V7Y 1K8', 'Canada']","[{'label': 'display', 'lat': 49.28294364829701, 'lng': -123.11797771686358}]",49.28294364829701,-123.11797771686358,,V7Y 1K8,BC,Umi Sushi Express,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,52eb023b11d2d36818b5e928,Robson Street,CA,Vancouver,Canada,Bute,860,"['Robson Street (Bute)', 'Vancouver BC V6E 1C3', 'Canada']","[{'label': 'display', 'lat': 49.28639453105942, 'lng': -123.12748172846975}]",49.28639453105942,-123.12748172846975,,V6E 1C3,BC,Momo Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ab4488df964a520c07020e3,120 - 1265 Granville St,CA,Vancouver,Canada,at Drake St,881,"['120 - 1265 Granville St (at Drake St)', 'Vancouver BC V6B 2G6', 'Canada']","[{'label': 'display', 'lat': 49.276429139911166, 'lng': -123.12737957370364}]",49.276429139911166,-123.12737957370364,,V6B 2G6,BC,Alpha Sushi + Bar,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d120951735', 'name': 'Food Court', 'pluralName': 'Food Courts', 'shortName': 'Food Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True}]",False,4aaab4a2f964a520085720e3,200 Burrard St,CA,Vancouver,Canada,,719,"['200 Burrard St', 'Vancouver BC V6C 3L6', 'Canada']","[{'label': 'display', 'lat': 49.28761143023176, 'lng': -123.11451797352323}]",49.28761143023176,-123.11451797352323,,V6C 3L6,BC,Umi Sushi Express,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4d7fa12395c1a143b1c0e8f2,909 Dunsmuir St.,CA,Vancouver,Canada,at Hornby St.,400,"['909 Dunsmuir St. (at Hornby St.)', 'Vancouver BC V6C 2G2', 'Canada']","[{'label': 'display', 'lat': 49.28517903358811, 'lng': -123.1187841848754}]",49.28517903358811,-123.1187841848754,,V6C 2G2,BC,Rue 909 Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa815a0f964a520344f20e3,1335 Robson St,CA,Vancouver,Canada,btw Broughton and Jervis,1020,"['1335 Robson St (btw Broughton and Jervis)', 'Vancouver BC V6E 1C6', 'Canada']","[{'label': 'display', 'lat': 49.28740231300849, 'lng': -123.12905965299217}]",49.28740231300849,-123.12905965299217,,V6E 1C6,BC,Miko Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,55ab0a72498ed4819d6ef121,770 Thurlow St,CA,Vancouver,Canada,at Robson St,583,"['770 Thurlow St (at Robson St)', 'Vancouver BC V6E 3V5', 'Canada']","[{'label': 'display', 'lat': 49.28492177013744, 'lng': -123.12439377377444}]",49.28492177013744,-123.12439377377444,West End,V6E 3V5,BC,Sushi Yan,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bc12eedf8219c74750fb310,1348 Hornby St.,CA,Vancouver,Canada,btwn Pacific & Drake,1037,"['1348 Hornby St. (btwn Pacific & Drake)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.27687772488141, 'lng': -123.13049285159283}]",49.27687772488141,-123.13049285159283,,,BC,Sushi Hiyori,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa86132f964a520105120e3,100-1100 Melville St.,CA,Vancouver,Canada,at Thurlow St.,617,"['100-1100 Melville St. (at Thurlow St.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.28645434019271, 'lng': -123.12229608168832}]",49.28645434019271,-123.12229608168832,,,BC,Komi Sushi Japanese Restaurant,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bbe5ae582a2ef3bf2382bd2,1306 Burrard St.,CA,Vancouver,Canada,at Drake St.,1021,"['1306 Burrard St. (at Drake St.)', 'Vancouver BC V6Z 2B7', 'Canada']","[{'label': 'display', 'lat': 49.277977, 'lng': -123.13111}]",49.277977,-123.13111,,V6Z 2B7,BC,Sushi Coen,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,51c8a288498e6709ac5d5b6b,B20 - 650 West Georgia St,CA,Vancouver,Canada,Vancouver City Centre,50,"['B20 - 650 West Georgia St (Vancouver City Centre)', 'Vancouver BC V6B 4P6', 'Canada']","[{'label': 'display', 'lat': 49.28200090561388, 'lng': -123.1185199128566}]",49.28200090561388,-123.1185199128566,,V6B 4P6,BC,Sushi Cafe Kitchen,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,524c7f48498e1fa3f19e52e3,742 Granville St,CA,Vancouver,Canada,at W Georgia St,70,"['742 Granville St (at W Georgia St)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.28204273012432, 'lng': -123.11888020072305}]",49.28204273012432,-123.11888020072305,,,BC,O Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ac57d30f964a52036b220e3,833 Bidwell St.,CA,Vancouver,Canada,at Robson St.,1509,"['833 Bidwell St. (at Robson St.)', 'Vancouver BC V6G 2S7', 'Canada']","[{'label': 'display', 'lat': 49.29029923629704, 'lng': -123.13413139111}]",49.29029923629704,-123.13413139111,,V6G 2S7,BC,MoMo Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ae4f6c1f964a520bf9f21e3,1668 Robson St.,CA,Vancouver,Canada,btw Cardero & Bidwell,1447,"['1668 Robson St. (btw Cardero & Bidwell)', 'Vancouver BC V6G 1C7', 'Canada']","[{'label': 'display', 'lat': 49.29017539732762, 'lng': -123.13316949313135}]",49.29017539732762,-123.13316949313135,,V6G 1C7,BC,Sushi Itoga,v-1563626115,36507989,-1
Downtown,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,5259ec0711d2c92f2e32d676,345 Robson Street,CA,Vancouver,Canada,,285,"['345 Robson Street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.27928184067388, 'lng': -123.11649876185905}]",49.27928184067388,-123.11649876185905,,,BC,Sushi Library,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4abbc73bf964a520da8420e3,535 W Pender St.,CA,Vancouver,Canada,btwn Seymour & Richards,426,"['535 W Pender St. (btwn Seymour & Richards)', 'Vancouver BC V6B 1V5', 'Canada']","[{'label': 'display', 'lat': 49.283710994890946, 'lng': -123.11328434802904}]",49.283710994890946,-123.11328434802904,,V6B 1V5,BC,Spin Roll Sushi,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa8259df964a5209a4f20e3,509 Dunsmuir St.,CA,Vancouver,Canada,btwn Seymour & Richards,271,"['509 Dunsmuir St. (btwn Seymour & Richards)', 'Vancouver BC V6B 1Y4', 'Canada']","[{'label': 'display', 'lat': 49.28252943690251, 'lng': -123.11472478341322}]",49.28252943690251,-123.11472478341322,,V6B 1Y4,BC,Sushi Home,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5a56723ea8eb600dbaa24cde,380 Robson St,CA,Vancouver,Canada,,300,"['380 Robson St', 'Vancouver BC V6B 2B2', 'Canada']","[{'label': 'display', 'lat': 49.279209, 'lng': -123.116258}]",49.279209,-123.116258,,V6B 2B2,BC,Sushi Bros,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa95452f964a5201b5320e3,678 Seymour St.,CA,Vancouver,Canada,at Georgia St.,127,"['678 Seymour St. (at Georgia St.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.282225613049924, 'lng': -123.11670363692636}]",49.282225613049924,-123.11670363692636,,,BC,Bay Sushi Cafe,v-1563626115,,-1
Downtown,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5c5fadc1a30619002c570619,,CA,Vancouver,Canada,,460,"['Vancouver BC V6Z 1A8', 'Canada']","[{'label': 'display', 'lat': 49.279675, 'lng': -123.1238}]",49.279675,-123.1238,,V6Z 1A8,BC,Sushi Jin,v-1563626115,,-1
